10.4883 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
13.3911 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
13.3922 	INFO 	Loaded monitor calibration from ['2022_04_19 09:31']
13.5489 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x17d111cf0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x17d111c90>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x17d0e9b70>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([1600, 1200]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.5490 	EXP 	window1: backgroundImage = ''
13.5490 	EXP 	window1: backgroundFit = 'none'
13.5598 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5603 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5607 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5612 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5617 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5620 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5624 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5629 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5631 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5632 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5636 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5640 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5644 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5647 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5651 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5655 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5659 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5661 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5663 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5669 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5671 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5673 	DEBUG 	Uploading Texture Font fontname to graphics card
13.5706 	DEBUG 	Upload of Texture Font fontname complete
13.5750 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5758 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5764 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5766 	DEBUG 	Uploading Texture Font fontname to graphics card
13.5782 	DEBUG 	Upload of Texture Font fontname complete
13.5795 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.5795 	EXP 	window1: recordFrameIntervals = False
13.6986 	EXP 	window1: recordFrameIntervals = True
14.5493 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

14.5577 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5582 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5591 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5603 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5613 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5625 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5629 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5638 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5648 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5657 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.5660 	DEBUG 	Uploading Texture Font fontname to graphics card
14.5688 	DEBUG 	Upload of Texture Font fontname complete
14.5845 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
16.7743 	INFO 	keyboard.Keyboard is using iohub backend.
16.7743 	INFO 	keyboard.Keyboard is using iohub backend.
16.7743 	INFO 	keyboard.Keyboard is using iohub backend.
16.7743 	INFO 	keyboard.Keyboard is using iohub backend.
16.7743 	INFO 	keyboard.Keyboard is using iohub backend.
16.7744 	INFO 	keyboard.Keyboard is using iohub backend.
16.7744 	INFO 	keyboard.Keyboard is using iohub backend.
16.7744 	INFO 	keyboard.Keyboard is using iohub backend.
16.7744 	INFO 	keyboard.Keyboard is using iohub backend.
16.7744 	INFO 	keyboard.Keyboard is using iohub backend.
16.7744 	INFO 	keyboard.Keyboard is using iohub backend.
16.7744 	EXP 	TIST: status = STARTED
16.8417 	EXP 	Created image_welcome = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='stimuli/welcome.png', interpolate=True, mask=None, maskParams=None, name='image_welcome', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.1  , 0.825]), texRes=128.0, units='height', win=Window(...))
16.8558 	EXP 	Created text_refresh = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_refresh', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
16.8955 	EXP 	Created image_practice_instruct = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='stimuli/practice_instruct.png', interpolate=True, mask=None, maskParams=None, name='image_practice_instruct', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1.1  , 0.825]), texRes=128.0, units='height', win=Window(...))
16.8962 	EXP 	Created text_refresh = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_refresh', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
16.9074 	EXP 	Created text_fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Noto Sans SC', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='text_fixation', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
16.9109 	EXP 	Created image_block_practice = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_block_practice', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.36   , 0.41535]), texRes=128.0, units='height', win=Window(...))
